reportDate,strategy_return,equal_weight_return
2008-01-16,-0.02361957483791561,-0.028272712230769232
2008-01-17,0.010856529529750287,0.0076695190000000005
2008-01-18,-0.02188851677711621,-0.009865888269230768
2008-01-21,-0.03327576312717559,-0.034902961807692305
2008-01-22,0.002937897279112297,0.004763583884615384
2008-01-23,0.000756686896406065,-0.0031797516923076927
2008-01-24,0.0361773717301829,0.04022677611538462
2008-01-25,-0.015353000581281277,-0.017455854461538464
2008-01-28,-0.020064024237187568,-0.027101819884615387
2008-01-29,0.019311355095585757,0.02137888692307692
2008-01-30,0.013795872390567647,0.010875419846153846
2008-01-31,0.011281105205138591,0.004887115384615384
2008-02-01,0.014959971601875604,0.022820394961538464
2008-02-04,-0.006104011269560297,0.0022621262692307693
2008-02-05,-0.013729200291835879,-0.02737994226923077
2008-02-06,0.01346827689657603,0.004390499769230769
2008-02-07,-0.0001408974690879758,-0.006863026769230769
2008-02-08,-0.011018240253389966,-0.005119125423076923
2008-02-11,-0.015310272583568669,-0.010731311384615383
2008-02-12,0.005796491317276188,0.01888207207692308
2008-02-13,0.0041440735138594635,0.009317715423076923
2008-02-14,0.007151526373286187,0.013909022884615386
2008-02-15,-0.010240558298278815,-0.01280597580769231
2008-02-18,0.008029228615913877,0.01353842473076923
2008-02-19,0.019066025789010562,0.02393800684615385
2008-02-20,0.003711973938724907,-0.006585079346153848
2008-02-21,0.019043608962226583,0.01730533269230769
2008-02-22,-0.006918699009343443,-0.0026525956153846154
2008-02-25,-0.011949982782756443,-0.002784270730769231
2008-02-26,0.012087793948407108,0.02783399503846154
2008-02-27,-0.003549770073477244,-0.0027206231923076925
2008-02-28,0.003031801387320634,0.0006132482307692308
2008-02-29,0.016530701704730384,0.007736196538461538
2008-03-03,0.00637259103752395,-0.005856991461538461
2008-03-04,0.01071931404549791,-0.0030540589230769223
2008-03-05,-0.008049533654584592,-0.013387644653846155
2008-03-06,0.010201129360113947,0.00847596426923077
2008-03-07,-0.0003404625176686235,-0.011243559153846153
2008-03-10,-0.006598390159252382,-0.004543949807692308
2008-03-11,0.011864325686144647,0.017207964884615387
2008-03-12,0.0009751462998581048,0.010770570192307694
2008-03-13,-0.005124707405557343,-0.011168360538461538
2008-03-14,0.006830039518517307,-0.0008169568846153848
2008-03-17,-0.00861188575480183,-0.024417926384615384
2008-03-18,-0.004293163560543611,0.014527350807692309
2008-03-19,-0.00791284719495742,-0.006730005576923079
2008-03-20,-0.029808769205085437,-0.022590471346153846
2008-03-25,0.009767214292078514,0.021146545576923078
2008-03-26,0.011737505370821901,0.009657851884615386
2008-03-27,0.006904835398925819,0.0075936235000000005
2008-03-28,-0.0009810257958087734,-0.00850463423076923
2008-03-31,-0.00392958938782153,-0.014477721730769232
2008-04-01,-0.0036258265800773863,0.0019476760769230775
2008-04-02,0.005890666409794963,0.014684599576923078
2008-04-03,0.010806342504629524,0.0018555443846153844
2008-04-04,0.007915872249189493,0.014218974769230768
2008-04-07,0.020963542279098565,0.0141976775
2008-04-08,-0.0033452793764238596,-0.005391331923076924
2008-04-09,0.006738939066093649,0.0025889182692307696
2008-04-10,0.0007848678946874186,-0.012495194038461537
2008-04-11,0.01073084669255665,0.000161914384615385
2008-04-14,-0.006374590122177507,-0.010086117307692308
2008-04-15,0.0048598936696216555,0.011072707923076925
2008-04-16,0.00644469829843804,0.009567841346153847
2008-04-17,-0.0108140272916314,-0.007164694807692308
2008-04-18,0.0031164755107358135,0.004287884076923077
2008-04-21,0.0044276658914631,0.004029339653846154
2008-04-22,-0.005420010944935815,-0.004949526192307693
2008-04-23,-0.0010323707021522854,-0.0025936499615384617
2008-04-24,-0.0100438363792035,-0.01411957796153846
2008-04-25,-0.010909305389051504,-0.008251105615384615
2008-04-28,0.0,0.0
2008-04-29,-0.009497172751130876,-0.001874720192307693
2008-04-30,-0.006545492599026192,-0.0026558086538461543
2008-05-02,0.0,0.0
2008-05-05,0.013630859220581203,0.0013899751153846152
2008-05-06,0.030907592154116426,0.015731644653846157
2008-05-07,0.0070998043017140595,0.006079556307692307
2008-05-08,0.006323796653038533,0.0023132851153846164
2008-05-09,0.0072038116927996,0.006834039692307693
2008-05-12,0.007643552517005707,0.0030110278076923083
2008-05-13,-0.012050958286670499,-0.005635828230769231
2008-05-14,0.0017511335218189008,0.004711624
2008-05-15,0.004208032672602179,0.0071975122307692315
2008-05-16,-0.0018996724941445992,0.00043662269230769333
2008-05-19,0.005798121252460479,0.0034469486153846166
2008-05-20,0.0053488408796636445,-0.0036405992307692306
2008-05-21,0.008958493974973215,0.0012989103461538464
2008-05-22,-0.0014634967207150127,-0.002599188307692308
2008-05-23,-0.0009461173410656989,-0.005766013961538462
2008-05-26,-0.00030121498628180894,-0.0034634412307692304
2008-05-27,-0.0061307724909335755,-0.002854103115384616
2008-05-28,-0.009772210324226153,-0.005317915307692309
2008-05-29,-0.013817936127277768,-0.014189028038461537
2008-05-30,0.01267134065145881,0.005182178423076923
2008-06-02,-0.004273221542046768,-0.008659284807692309
2008-06-03,-0.0062758948512094855,-0.004384127346153847
2008-06-04,-0.008927123878496411,-0.008054860615384615
2008-06-05,0.0056513948584681305,0.0105370125
2008-06-06,0.007216629693202388,-0.0006838289999999997
2008-06-09,-0.0061162950694152165,-0.014246653115384617
2008-06-10,-0.01010631674984992,-0.017948418153846155
2008-06-11,-0.012469366654508105,-0.012300595538461538
2008-06-12,-0.002089538614590219,0.0009032920769230775
2008-06-13,-0.001792384269839764,0.0019275206923076917
2008-06-17,-0.004962824133500273,-0.012126784192307692
2008-06-18,-0.005206728769473417,-0.00820025526923077
2008-06-19,-0.004094389684064795,-0.0022149279999999997
2008-06-20,-0.012449949087037856,-0.01582398503846154
2008-06-23,-0.009944017046633107,-0.01579354373076923
2008-06-24,-0.0008418818464128588,-0.004365991307692309
2008-06-25,0.007443442226092621,0.011149028230769232
2008-06-26,0.01784191625988423,0.01076654023076923
2008-06-27,0.007529506703148115,0.011882439884615384
2008-06-30,0.00868844072102278,-0.0005641258076923072
2008-07-01,-0.013427180604329401,-0.01379544326923077
2008-07-02,0.004439473625016428,-0.007506552653846156
2008-07-03,-0.017604838210324544,-0.028318500423076924
2008-07-04,-0.004737963732681918,-0.001045673769230769
2008-07-07,-0.0020702329781619013,0.0018414600384615387
2008-07-08,-0.006589455750021403,-0.013198008153846155
2008-07-09,0.008811586735166972,0.012948783115384617
2008-07-10,-0.0014828289556482266,-0.0029071743846153853
2008-07-11,0.004074883857943068,0.0019419812307692312
2008-07-14,-0.0005843734552624899,1.4733000000000037e-05
2008-07-15,0.015670343526977774,-0.006780710269230772
2008-07-16,-0.0028336670876646696,0.016664893769230773
2008-07-17,0.026370697032817587,0.043654674076923076
2008-07-18,-0.000675335436799696,-0.00576335353846154
2008-07-21,-0.01650277098071633,-0.009265698115384616
2008-07-22,-0.001723923289367177,-0.00260111376923077
2008-07-23,-0.0015443582484051558,0.01797883896153846
2008-07-24,0.003101562793464926,0.007990822500000001
2008-07-25,-0.003674924566866197,-0.016773248192307695
2008-07-28,-2.1558231739075303e-05,0.0017224810769230756
2008-07-29,-0.009579951438300252,-0.0014418844230769232
2008-07-30,0.00010363121746337413,0.018718825423076922
2008-07-31,0.006775067527699734,0.008442027807692308
2008-08-01,-0.023380408320856153,-0.0355713803076923
2008-08-04,-0.01291631677261179,-0.016908991615384616
2008-08-05,0.012580509248379479,0.01444684026923077
2008-08-06,0.004657654599146966,0.013618128
2008-08-07,-0.002123946326058185,-0.002922459038461538
2008-08-08,-0.00032296128406882865,-0.0015282756538461547
2008-08-11,-0.007152924403170546,0.010873582115384613
2008-08-12,-0.012019419716799979,-0.0005278633076923082
2008-08-13,0.019330741356331435,0.006013795730769231
2008-08-14,0.011575633494707553,0.022831279730769233
2008-08-15,-0.02024520130852755,-0.009733177423076923
2008-08-18,-0.007859741345313576,-0.008409452653846156
2008-08-19,-0.009231004317426655,-0.02116891807692308
2008-08-20,0.00570347174414524,0.0032524832692307696
2008-08-21,0.0051930467902278135,0.002467670538461539
2008-08-22,-0.00288829777599821,0.007948277615384615
2008-08-25,-0.007479187516954803,-0.00573796
2008-08-26,0.0044260169029726815,0.004133291807692308
2008-08-27,0.013155853966873899,0.019270804384615387
2008-08-28,0.018244641063251674,0.030903821153846153
2008-08-29,-0.0062025778177307415,-0.003687607230769231
2008-09-01,-0.023100433396641473,-0.025139641423076925
2008-09-02,0.0012553845218580472,0.009505838576923078
2008-09-03,-8.042938702501761e-05,0.004805553230769231
2008-09-04,-0.004856589093841925,-0.0021117389230769236
2008-09-05,-0.007618870265866511,-0.012846332115384615
2008-09-08,0.013503172490750455,0.02313393773076923
2008-09-09,-0.025382759792853288,-0.01851183676923077
2008-09-10,-0.00427934214585978,-0.0015906481538461535
2008-09-11,0.015924730585869178,-0.005016398269230768
2008-09-12,0.015204281587105751,0.007312135884615387
2008-09-15,-0.0051579957639870805,-0.009948922038461538
2008-09-16,-0.018721863025367897,-0.03113997376923077
2008-09-17,0.018828163568480476,-0.0030611629615384614
2008-09-18,0.00285099417514902,-0.01011685980769231
2008-09-19,0.0014919693261167778,0.03820204792307693
2008-09-22,0.014876659942239643,0.02921683484615385
2008-09-23,-0.00638826839247523,-0.03768125203846154
2008-09-25,-0.00935993194470889,0.004514050846153847
2008-09-26,0.0003405247440269388,-0.005098969538461539
2008-09-29,-0.026063498732948647,-0.03813014330769232
2008-09-30,0.017155165076241694,0.03302249115384616
2008-10-01,-0.0017741030085569565,-0.0048305334999999994
2008-10-02,-0.031845239357647395,-0.022949824
2008-10-03,-0.002407655965105646,-0.007147649923076923
2008-10-06,-0.031227014077146117,-0.060988565307692304
2008-10-07,-0.0007814700756437849,0.017702403538461538
2008-10-08,-0.004902143248505093,-0.011747281576923079
2008-10-09,0.0055150668155580385,0.012828407500000001
2008-10-10,0.02133108527143123,-0.008561622615384616
2008-10-13,0.009715981665087137,0.022424730653846155
2008-10-14,0.035799773327063376,0.03222463534615385
2008-10-15,-0.02089414505149636,-0.03983475280769232
2008-10-16,-0.003860500383863011,-0.029680660846153846
2008-10-17,-0.020876751608995273,-0.019582882230769236
2008-10-20,0.007848757152613354,0.01748438180769231
2008-10-21,0.025939406015701535,0.012847945192307694
2008-10-22,-0.026364380319295926,-0.03270430107692308
2008-10-23,-0.03343756575045926,-0.03336872776923077
2008-10-24,-0.04897941111865429,-0.048038210076923084
2008-10-27,0.0052410576042402944,-0.005396289423076923
2008-10-28,-0.007590860035456788,0.01823341053846154
2008-10-29,0.04847010061190992,0.063418637
2008-10-30,0.03953958410607559,0.038792070846153846
2008-10-31,0.01981140652049277,0.016468355115384616
2008-11-03,-0.0022162552758469103,0.012398410115384615
2008-11-04,0.015484405005637832,0.0188021505
2008-11-05,-0.004661729922356252,-0.021107835423076923
2008-11-06,-0.014117096368765427,-0.02760567926923077
2008-11-07,-0.010941814506824918,-0.008988543615384615
2008-11-10,0.02265574625235557,0.04178699680769231
2008-11-11,-0.0240453409469674,-0.03031683865384616
2008-11-12,0.0004065695551082044,-0.009118896961538461
2008-11-13,-0.025172519811174486,-0.021996051500000006
2008-11-14,0.021046484639639637,0.022425287269230765
2008-11-17,-0.01737449095828013,-0.006623373423076922
2008-11-18,-0.0038924075770632384,-0.001597528961538462
2008-11-19,-0.005006971071338802,-0.003590997346153847
2008-11-20,-0.026293082125741166,-0.03621869561538461
2008-11-21,0.05380708480292444,0.01529494623076923
2008-11-24,0.04691881796108012,0.035941347923076926
2008-11-25,0.0022925489916628215,0.035311064384615384
2008-11-26,0.015940897868704843,0.015910967538461537
2008-11-27,0.031116885916226824,0.026698174461538465
2008-11-28,-0.014971930022330136,-0.004029870538461539
2008-12-01,-0.014968798708329303,-0.021930341807692308
2008-12-02,0.008011198659103465,-0.024115522
2008-12-03,-0.007022289125082768,-0.007156554000000002
2008-12-04,0.018008673242930102,0.03394789980769231
2008-12-05,-0.0020018204330664313,-0.01000296157692308
2008-12-08,0.03582694168181129,0.0431661003076923
2008-12-09,0.002198379537710115,0.013062469538461538
2008-12-10,0.03716360711001989,0.020919367769230767
2008-12-11,-0.0007272771932201193,-0.007323244423076924
2008-12-12,-0.006323786308413762,-0.017226763423076927
2008-12-15,0.002694444600298222,0.01358744703846154
2008-12-17,0.00833884643578218,0.026375789038461536
2008-12-18,-0.01861953060518301,2.381165384615538e-05
2008-12-19,-0.016584394489005,-0.024855397653846156
2008-12-22,0.0125919238775617,0.0007332090769230762
2008-12-23,0.0023046702050905335,0.005634512692307694
2008-12-24,-0.0032137795798411074,-0.006876977307692308
2008-12-29,0.01858610089616835,0.018205918846153846
2008-12-30,-0.007715615474531541,0.006222206076923077
2008-12-31,0.005627063840927501,0.005854863615384616
2009-01-02,0.0043820852172880235,-0.0011660051153846156
2009-01-05,-0.003679731141646057,0.022803444692307693
2009-01-06,0.011374679613078257,0.015862028153846155
2009-01-07,0.001608180338738079,-0.01049486376923077
2009-01-08,-0.004654931404237054,-0.017993176346153845
2009-01-09,-0.0012350514674124608,0.012677906115384618
2009-01-12,-0.0037621951966796594,-0.0024147145000000003
2009-01-13,-0.007644820051398622,-0.01898594676923077
2009-01-14,-0.0066333787038874445,-0.014249731461538462
2009-01-15,-0.012606927115732143,-0.019116008884615385
2009-01-16,0.02670356384652313,0.020716688346153846
2009-01-19,-0.0031610562822622264,-0.012499487153846153
2009-01-20,0.004246644747019244,-0.0016688793076923075
2009-01-21,-0.002472462948960658,-0.002937174846153847
2009-01-22,0.0006568679671586764,-0.009690470538461539
2009-01-23,0.004949751399871709,-0.007202741
2009-01-26,0.024609890512753307,0.01671607442307693
2009-01-27,0.0037695986990690044,0.025410682
2009-01-28,-0.008616949246979144,0.015132024923076925
2009-01-29,0.0015558763479954197,-0.015352207884615388
2009-01-30,0.012358263193407614,0.0100332275
2009-02-02,-0.017578701959472455,-0.025439542892857145
2009-02-03,-0.006116534042769059,0.008399442821428571
2009-02-04,-0.002021821963680851,0.01086961842857143
2009-02-05,-0.014767575776828983,-0.0032614146071428575
2009-02-06,0.025088685486209725,0.029924125857142856
2009-02-09,0.010861746071119156,0.004324406714285714
2009-02-10,0.0007418374582817554,0.0003010766428571432
2009-02-11,0.009712221629862962,-0.0029543687142857137
2009-02-12,0.008270751910033824,0.005105651964285714
2009-02-13,-0.0029861850783553016,-0.009633779785714286
2009-02-16,-0.009744305424962381,-0.011411614607142856
2009-02-17,0.015318109507023043,-0.012738502892857141
2009-02-18,-0.003965429610263887,-0.0041858675714285705
2009-02-19,-0.004693072919635495,0.0017320422142857142
2009-02-20,-0.014846276279574596,-0.02705144821428571
2009-02-23,0.007883887358226807,0.0016338201785714296
2009-02-24,-0.019354090514906618,-0.011719371107142853
2009-02-25,0.00024786279520835116,0.007041476071428571
2009-02-26,-0.0008192728027561358,0.013800710607142856
2009-02-27,-0.01052863384773026,-0.029903352178571426
2009-03-02,0.0023302921577495624,-0.005973727714285714
2009-03-03,-0.017699242477469054,-0.013971024607142857
2009-03-04,0.009819110873275068,0.0037869883571428568
2009-03-05,-0.014553580935237934,-0.014578485178571425
2009-03-06,0.013429255390885452,0.0042141362142857144
2009-03-09,-0.01397178966478192,-0.019300121964285717
2009-03-10,0.002307913569830221,0.005415796928571428
2009-03-11,0.027549738882607918,0.02762929046428571
2009-03-12,0.015405037808172763,0.016904747714285715
2009-03-13,0.010880559372724464,0.016143768142857142
2009-03-16,-0.0007857008389531401,0.005453285035714285
2009-03-17,-0.011790462515444826,-0.0156841455
2009-03-18,0.007625148784372916,0.007392469714285714
2009-03-19,0.04483445017595803,0.04278884299999999
2009-03-20,0.01545001533928179,0.013249101714285715
2009-03-23,0.005041044160560151,0.017614994
2009-03-24,-0.007011028634584739,-0.0025715922499999996
2009-03-25,0.016985677214339676,0.012915476714285714
2009-03-26,-0.0027960729516746633,-0.006207431142857143
2009-03-27,-0.010358437395855099,-0.017627369535714286
2009-03-30,-0.018217295103629242,-0.02469903675
2009-03-31,-0.006953042645550334,0.014317040357142857
2009-04-01,0.013961337307720733,0.020521884428571432
2009-04-02,-0.011279063077707702,0.015285287571428571
2009-04-03,-0.03217764423851057,-0.00926972167857143
2009-04-06,-0.021706165412932032,-0.010671320642857142
