reportDate,strategy_return,equal_weight_return,strategy_cumulative_return,equal_weight_cumulative_return
2011/10/19,0.002584427,0.002377291,1.946623244,1.82637379
2011/10/20,-0.007024966,-0.010917381,1.932948282,1.806434571
2011/10/21,0.011168144,0.012798329,1.954535726,1.829553915
2011/10/24,0.00026595,0.004786151,1.955055535,1.838310437
2011/10/25,0.008649842,0.011417799,1.971966456,1.859299896
2011/10/26,0.001772271,0.000965962,1.975461315,1.861095909
2011/10/27,0.011012337,0.01378347,1.997215761,1.886748269
2011/10/28,0.008228257,0.015023614,2.013649365,1.915094046
2011/10/31,-0.005333193,-0.012720344,2.002910184,1.890733391
2011/11/01,-0.006819252,-0.01262405,1.989251835,1.866864678
2011/11/02,0.008183894,0.012333273,2.005531662,1.88988923
2011/11/03,-0.000589272,0.004221221,2.004349857,1.897866871
2011/11/04,-0.007567017,-0.007793946,1.989182908,1.883075
2011/11/07,0.011283312,0.016889771,2.01162748,1.914879707
2011/11/08,0.002872239,0.001592844,2.017405355,1.917929811
2011/11/09,-0.009659038,-0.01465837,1.997919159,1.889816085
2011/11/10,0.003513796,0.002886617,2.004939439,1.89527126
2011/11/11,0.000263282,0.000111758,2.005467302,1.895483071
2011/11/14,0.002002065,0.004601071,2.009482377,1.904204324
2011/11/15,0.004676445,0.006047342,2.018879612,1.915719699
2011/11/16,0.00612258,0.00332643,2.031240365,1.922092207
2011/11/17,-0.002297512,-0.003407433,2.026573566,1.915542808
2011/11/18,-0.018313286,-0.018045761,1.989460344,1.88097538
2011/11/21,-0.020760282,-0.017036739,1.948158586,1.848929694
2011/11/22,0.000399284,0.003591781,1.948936455,1.855570645
2011/11/23,-0.008106787,-0.010432552,1.933136843,1.836212308
2011/11/24,0.008654842,0.011109217,1.949867838,1.856611189
2011/11/25,-0.003368944,-0.004498996,1.943298841,1.848258303
2011/11/28,0.01688955,0.019869424,1.976120285,1.884982131
2011/11/29,-0.006700035,-0.006540729,1.96288021,1.872652974
2011/11/30,0.030674741,0.033998231,2.023091052,1.936319862
2011/12/01,-0.004032642,-0.001380634,2.014932649,1.933646514
2011/12/02,-0.005962247,-0.004676472,2.002919122,1.924603869
2011/12/05,0.002673633,0.003604983,2.008274193,1.931542033
2011/12/06,0.002488016,-0.002232258,2.013270812,1.927230333
2011/12/07,0.006120642,0.0036951,2.025593322,1.934351642
2011/12/08,0.001538123,0.004242451,2.028708934,1.942558035
2011/12/09,-0.011208199,-0.004183815,2.00597076,1.934430731
2011/12/12,-0.003284964,-0.008893133,1.999381219,1.917227582
2011/12/13,-8.29E-05,-0.000484355,1.999215371,1.916298963
2011/12/14,-0.007827676,-0.011645541,1.983566161,1.893982625
2011/12/15,0.003088248,0.002582317,1.989691906,1.898873489
2011/12/16,0,0,1.989691906,1.898873489
2011/12/19,0.001694383,-0.004907161,1.993063206,1.889555411
2011/12/20,0.000967089,0.001216129,1.994990675,1.891853354
2011/12/21,-0.000769302,-0.001347645,1.993455924,1.889303808
2011/12/22,0.004442394,0.00722866,2.00231164,1.902960942
2011/12/23,0.007268159,0.007650363,2.016864758,1.917519283
2011/12/26,0,0,2.016864758,1.917519283
2011/12/27,0,0,2.016864758,1.917519283
2011/12/28,-0.001972386,-0.002543873,2.012886722,1.912641357
2011/12/29,-0.002496773,-0.001820776,2.007861001,1.909158865
2011/12/30,-0.005343426,0.000536562,1.997132145,1.910183247
2012/01/02,0,0,1.997132145,1.910183247
2012/01/03,0.014139116,0.014698721,2.025369828,1.938260498
2012/01/04,0.007764102,0.005981891,2.041095005,1.949854961
2012/01/05,-0.006879485,-0.007682035,2.027053323,1.934876108
2012/01/06,0.00877867,0.006908899,2.044848155,1.948243972
2012/01/09,0.002180437,-9.23E-05,2.049306818,1.948064237
2012/01/10,-0.001295367,0.003950647,2.046652213,1.955760351
2012/01/11,-0.003849719,-0.002662052,2.038773178,1.950554015
2012/01/12,0.009942638,0.007119093,2.059043961,1.964440191
2012/01/13,0.001994953,-9.29E-05,2.063151656,1.964257776
2012/01/16,0.000906915,0.007301984,2.06502276,1.978600754
2012/01/17,0.001202088,0.00562093,2.0675051,1.989722331
2012/01/18,-0.001537354,0.001167638,2.064326613,1.992045606
2012/01/19,-0.000688841,0.002376527,2.06290462,1.996779757
2012/01/20,-0.001443479,0.002444972,2.05992686,2.001661827
2012/01/23,-0.001790835,-0.001230405,2.05623787,1.999198972
2012/01/24,-0.00588592,-0.005091005,2.044135019,1.989021041
2012/01/25,0.001770014,-0.004014715,2.047753166,1.981035688
2012/01/26,0.005527096,0.011390151,2.059071294,2.003599984
2012/01/27,-0.001815616,-0.000374056,2.055332812,2.002850525
2012/01/30,-0.000690024,-0.005738441,2.053914584,1.991357285
2012/01/31,0.001751272,0.009604884,2.057511549,2.01048404
2012/02/01,0.007924775,0.011658419,2.073816865,2.033923105
2012/02/02,0.009437405,0.005914388,2.093388314,2.045952515
2012/02/03,0.002076778,0.001299734,2.097735816,2.04861171
2012/02/06,-0.001753968,-0.005945597,2.094056455,2.03643149
2012/02/07,-0.003953944,-0.001391912,2.085776673,2.033596956
2012/02/08,0.003577005,0.005740959,2.093237506,2.045271754
2012/02/09,0.002728575,0.003991919,2.098949062,2.053436313
2012/02/10,-0.004608746,-0.006739546,2.089275539,2.039597086
2012/02/13,0.001668002,0.005069478,2.092760456,2.049936779
2012/02/14,0.002339291,-0.000124484,2.097656031,2.049681595
2012/02/15,0.003086902,0.002009474,2.104131289,2.053800377
2012/02/16,-0.005463242,-0.007691813,2.092635911,2.038002928
2012/02/17,0.005853927,0.007664568,2.104886049,2.053623339
2012/02/20,0.000211866,0.001674371,2.105332003,2.057061866
2012/02/21,0.000535162,0.00036365,2.106458698,2.057809916
2012/02/22,-0.002770914,-0.00371876,2.100621882,2.050157416
2012/02/23,0.002119672,0.004587946,2.105074511,2.059563428
2012/02/24,0.003057917,0.005688931,2.111511654,2.071280141
2012/02/27,-0.003357404,-0.009928127,2.104422456,2.05071621
2012/02/28,0.012740748,0.013505169,2.131234372,2.078411479
2012/02/29,0.002919972,0.008122427,2.137457517,2.095293225
2012/03/01,0.003382025,0.002942026,2.144686453,2.101457634
2012/03/02,0.009555568,-0.000793814,2.16518015,2.099789466
2012/03/05,-0.002117745,-0.003102788,2.160594849,2.093274266
2012/03/06,-0.013222811,-0.017405182,2.132025711,2.056840447
2012/03/07,-0.001228778,0.0028253,2.129405924,2.062651637
2012/03/08,0.002341789,0.00623022,2.134392544,2.075502411
2012/03/09,0.003483089,0.004361383,2.141826823,2.084554471
2012/03/12,-0.005922681,-0.000438835,2.129141466,2.083639695
2012/03/13,0.011305251,0.007606765,2.153211945,2.099489452
2012/03/14,0.005419581,0.005062451,2.16488145,2.110118015
2012/03/15,-0.007854969,-0.004032771,2.147876373,2.101608392
2012/03/16,-0.012161768,-0.009696463,2.121754399,2.081230224
2012/03/19,0.001292336,-0.001880269,2.124496419,2.077316952
2012/03/20,0.000503423,-0.00102503,2.12556594,2.075187639
2012/03/21,0,0,2.12556594,2.075187639
2012/03/22,-0.00171955,-0.005742685,2.121910924,2.063270489
2012/03/23,0.004370654,0.001740745,2.131185063,2.066862117
2012/03/26,0.003110272,0.004860384,2.137813627,2.07690786
2012/03/27,0.003738589,0.011613313,2.145806035,2.101027641
2012/03/28,-0.004418254,-0.005635131,2.136325318,2.089188075
2012/03/29,-0.005970106,-0.00328858,2.123571229,2.082317614
2012/03/30,0.003634765,0.003511342,2.131289912,2.089629343
2012/04/02,0.013475175,0.011660647,2.160009417,2.113995773
2012/04/03,0.006031332,0.004344502,2.173037152,2.123180032
2012/04/04,-0.015107758,-0.023804111,2.140207433,2.07263962
2012/04/05,0.00872849,0.010422335,2.158888211,2.094241364
2012/04/06,0,0,2.158888211,2.094241364
2012/04/09,0,0,2.158888211,2.094241364
2012/04/10,-0.004492843,-0.00105676,2.149188666,2.092028254
2012/04/11,-0.003799977,-0.000927351,2.1410218,2.090088209
2012/04/12,0.003353511,0.00066983,2.148201741,2.091488212
2012/04/13,0.000464556,1.63E-05,2.1491997,2.091522234
2012/04/16,-0.00252916,-0.00322259,2.14376403,2.084782115
2012/04/17,0.001510583,0.003840632,2.147002364,2.092788997
2012/04/18,0.007429279,0.008129332,2.162953043,2.109801974
2012/04/19,0.000903279,-0.002590251,2.164906794,2.104337058
2012/04/20,0.013100348,0.009954003,2.193267826,2.125283636
2012/04/23,-0.00667073,-0.012164807,2.178637128,2.099429971
2012/04/24,0.001695579,0.00304124,2.18233118,2.105814842
2012/04/25,0.000614049,0.003089496,2.183671238,2.112320749
2012/04/26,0.003196005,0.007136585,2.190650262,2.127395505
2012/04/27,0,0,2.190650262,2.127395505
2012/04/30,0.007485615,0.005271071,2.207048628,2.138609157
2012/05/01,0,0,2.207048628,2.138609157
2012/05/02,0.00562876,0.003054154,2.219471574,2.145140799
2012/05/03,-0.006132097,-0.001440708,2.205861559,2.142050279
2012/05/04,0.010443828,0.003311535,2.228899198,2.149143754
2012/05/07,-0.007776821,-0.006701596,2.211565449,2.134741061
2012/05/08,-0.0079061,-0.012696583,2.194080591,2.107637144
2012/05/09,-0.006819919,-0.008422076,2.17911714,2.089886463
2012/05/10,0.008128626,0.011448402,2.196830368,2.113812325
2012/05/11,0.001802795,0.002657984,2.200790802,2.119430804
2012/05/14,-0.009857083,-0.015288333,2.179097424,2.08702824
2012/05/15,0.001260244,-0.001591879,2.181843619,2.083705943
2012/05/16,0.006277698,0.004663435,2.195540574,2.093423171
2012/05/17,-0.000480432,0.000797844,2.194485767,2.095093396
2012/05/18,-0.008054054,-0.007847785,2.176811261,2.078651553
2012/05/21,-0.00478506,-0.003956233,2.166395088,2.070427922
2012/05/22,0.008182372,0.011201515,2.18412134,2.093619851
2012/05/23,-0.013146255,-0.01849319,2.155408325,2.054902141
2012/05/24,0.006283488,0.012697149,2.168951807,2.08099354
2012/05/25,0.00195235,-0.001062882,2.173186361,2.07878169
2012/05/28,-0.003729924,-0.000531388,2.165080542,2.07767705
2012/05/29,0.005262094,0.010876616,2.176473399,2.100275145
2012/05/30,-0.008177919,-0.014268071,2.158674376,2.07030827
2012/05/31,0.011885808,0.013179896,2.184331964,2.097594718
2012/06/01,0.008389744,0.005144044,2.202657951,2.108384837
2012/06/04,-0.000226373,0.001906806,2.202159328,2.112405119
2012/06/05,-0.001185498,0.000540116,2.199548672,2.113546063
2012/06/06,0.007881544,0.010999698,2.216884511,2.136794431
2012/06/07,0.0171694,0.00576795,2.254947088,2.149119355
2012/06/08,-0.004516667,-0.005467515,2.244762242,2.137369013
2012/06/11,0.000908846,-0.004626537,2.246802386,2.127480397
2012/06/12,0.00740919,0.006996827,2.263449373,2.14236601
2012/06/13,0.007683032,0.005071538,2.280839527,2.1532311
2012/06/14,-0.00224283,-0.006080601,2.275723992,2.140138159
2012/06/15,-0.005884873,0.003895087,2.262331644,2.148474183
2012/06/18,0.009847285,0.011094168,2.284609469,2.172309717
2012/06/19,0.013007251,0.0113982,2.314325957,2.197070137
2012/06/20,0.004946866,0.000657581,2.325774618,2.198514888
2012/06/21,-0.003500945,-0.006780531,2.317632209,2.183607789
2012/06/22,-0.003089519,-0.00915248,2.31047184,2.163622362
2012/06/25,0.000263346,-0.003854862,2.311080294,2.155281897
2012/06/26,0.012736703,0.002253405,2.340515837,2.160138621
2012/06/27,0.004607681,-0.000720501,2.351300186,2.158582239
2012/06/28,-0.013080121,-0.018053227,2.320544896,2.119612863
2012/06/29,0.001949395,0.008229637,2.325068555,2.137056508
2012/07/02,0.001360455,0.001521549,2.328231705,2.140308145
2012/07/03,0.006202412,0.010403534,2.342672357,2.162574914
2012/07/04,0.000267454,0.002010483,2.343298913,2.166922734
2012/07/05,0.016181485,0.014173918,2.381216969,2.197636519
2012/07/06,-0.000144337,-0.002309612,2.380873272,2.19256083
2012/07/09,-0.007118135,-0.011803277,2.363925896,2.166681427
2012/07/10,0.004245536,0.00094819,2.373962029,2.168735852
2012/07/11,-0.002095265,-0.009466011,2.368987951,2.148206574
2012/07/12,-0.004280554,-0.006327186,2.358847369,2.134614471
2012/07/13,0.000102435,0.006803356,2.359088997,2.149137014
2012/07/16,0.002869413,0.004217534,2.365858197,2.158201071
2012/07/17,-0.001886718,-0.001620219,2.361394491,2.154704314
2012/07/18,0.008227176,0.004135457,2.380822098,2.163615001
2012/07/19,0.010266225,0.004598608,2.405264153,2.173564618
2012/07/20,0.009489442,0.001403319,2.428088768,2.176614822
2012/07/23,-0.000808672,-0.006264536,2.426125241,2.16297934
2012/07/24,-0.004520083,0.001542241,2.415158954,2.166315175
2012/07/25,0.011364535,0.007098659,2.442606112,2.181693107
2012/07/26,-0.000745885,0.001695121,2.440784208,2.185391341
2012/07/27,0.021585526,0.017611629,2.49346982,2.223879644
2012/07/30,0.001086139,0.009547831,2.496178074,2.24511287
2012/07/31,-0.011218723,-0.009634561,2.468174143,2.223482194
2012/08/01,0.007062582,0.006694769,2.485605826,2.238367893
2012/08/02,-0.002374302,0.004781567,2.479704247,2.249070798
2012/08/03,0.012445203,0.009151787,2.510564668,2.269653815
2012/08/06,0.007401154,0.004424235,2.529145744,2.279695296
2012/08/07,-0.009821885,-0.005454914,2.504304766,2.267259754
2012/08/08,-0.001133288,-0.000902149,2.501466668,2.265214346
2012/08/09,0,0,2.501466668,2.265214346
2012/08/10,-0.004531452,0.002680311,2.490131392,2.271285826
2012/08/13,-0.006219929,-0.004213484,2.47464295,2.261715798
2012/08/14,0.004902173,0.002368763,2.486774077,2.267073267
2012/08/15,-0.000994316,-0.002566407,2.484301439,2.261255033
2012/08/16,0.004607836,0.004904728,2.495748692,2.272345874
2012/08/17,-0.008413416,-0.008044907,2.47475092,2.254065062
2012/08/20,-0.004581079,-0.002996514,2.463413891,2.247310724
2012/08/21,0.009873299,0.011630082,2.487735913,2.273447131
2012/08/22,-0.000173591,-0.004264709,2.487304063,2.26375154
2012/08/23,0.00944399,0.004850697,2.510794139,2.274732312
2012/08/24,0.002592939,0.00024471,2.517304475,2.275288962
2012/08/27,0.003678592,0.003695746,2.526564611,2.283697853
2012/08/28,0.001151997,-0.007520817,2.529475205,2.26652258
2012/08/29,0.002085912,-0.001714458,2.534751469,2.262636723
2012/08/30,-0.000917507,-0.013417517,2.532425817,2.232277757
2012/08/31,0.010380506,0.003709358,2.55871368,2.240558075
2012/09/03,0.011591581,0.005895862,2.588373217,2.253768097
2012/09/04,0.001816621,-0.000777121,2.593075309,2.252016647
2012/09/05,-0.005869803,-0.004304691,2.577854469,2.242322411
2012/09/06,-0.001954325,0.011461131,2.572816502,2.268021962
2012/09/07,-0.016147648,-0.00194561,2.531271566,2.263609277
2012/09/10,-0.018062523,-0.006829021,2.485550416,2.248151042
2012/09/11,0.007419118,0.000639459,2.503991009,2.249588641
2012/09/12,0.004171669,0.002661306,2.51443683,2.255575484
2012/09/13,0.002818994,0.004272417,2.521525012,2.265212243
2012/09/14,0.005247203,0.013337469,2.534755967,2.295424441
2012/09/17,-0.010653559,-0.007097378,2.507751794,2.279132947
2012/09/18,0.00634024,0.007232275,2.523651542,2.295616264
2012/09/19,-0.006273418,0.002677463,2.507819622,2.301762692
2012/09/20,0.003811622,0.001198915,2.517378483,2.304522309
2012/09/21,-0.00010335,0.002525472,2.517118313,2.310342316
2012/09/24,0,0,2.517118313,2.310342316
2012/09/25,0.002743294,-0.003440397,2.524023507,2.30239382
2012/09/26,-0.002840784,-0.011628446,2.516853302,2.275620557
2012/09/27,0.002531855,0.006791092,2.52322561,2.291074507
2012/09/28,0.006215961,0.008821351,2.538909881,2.311284879
2012/10/01,0.000317471,0.001693832,2.53971591,2.315199808
2012/10/02,0.004650245,0.003743388,2.551526212,2.3238665
2012/10/03,0.00096779,-0.003269294,2.553995554,2.316269097
2012/10/04,-0.002823616,0.000985103,2.546784051,2.31855086
2012/10/05,-0.00722132,-0.001795194,2.528392908,2.31438861
2012/10/08,-0.02414084,-0.018933156,2.467355379,2.27056993
2012/10/09,-0.007362578,-0.002750462,2.449189282,2.264324814
2012/10/10,0.009045536,0.009920823,2.471343511,2.28678878
2012/10/11,0.010723824,0.008659902,2.497845764,2.306592146
2012/10/12,0.011008118,0.003470277,2.525342345,2.314596659
2012/10/15,0.006051209,0.000124399,2.54062372,2.314884593
2012/10/16,0.015142613,0.013740685,2.5790954,2.346692694
2012/10/17,0.00459001,0.010779286,2.590933475,2.371988365
2012/10/18,0.00262178,-0.005582072,2.597726333,2.358747754
2012/10/19,-0.01386941,-0.012606172,2.5616974,2.329012974
2012/10/22,0.014284436,0.009918503,2.598289803,2.352113296
2012/10/23,-0.011033782,-0.01029783,2.569620839,2.327891634
2012/10/24,0.009323801,0.008130641,2.593579471,2.346818885
2012/10/25,0.00275814,0.003808045,2.600732927,2.355755677
2012/10/26,-0.009663885,-0.006265875,2.575599742,2.340994806
2012/10/29,0.00561174,0.004103335,2.590053338,2.350600693
2012/10/30,0.002292092,0.002255468,2.59598998,2.355902396
2012/10/31,-0.006748927,0.000585428,2.578469833,2.357281607
2012/11/01,0.0046853,0.001950673,2.590550737,2.361879893
2012/11/02,-0.00069271,0.002912979,2.588756236,2.368760001
2012/11/05,0.005185599,0.006951058,2.602180488,2.385225388
2012/11/06,0.004182023,0.00418975,2.613062867,2.395218887
2012/11/07,-0.000589528,0.002671189,2.611522393,2.40161697
2012/11/08,8.26E-05,0.000775585,2.611738108,2.403479629
2012/11/09,0.007453784,-0.002504732,2.631205441,2.397459556
2012/11/12,0.005448471,0.001368712,2.645541487,2.400740988
2012/11/13,-0.002413181,-0.00049423,2.639157317,2.39955447
2012/11/14,-0.011544492,-0.008826672,2.608689588,2.37837439
2012/11/15,0.002281701,-0.004454855,2.614641838,2.367779076
2012/11/16,0.002134265,0.000738081,2.620222177,2.369526689
2012/11/19,0.005342688,0.008517857,2.634221206,2.389709978
2012/11/20,-0.0092694,-0.004357934,2.609803556,2.379295779
2012/11/21,0.005766344,0.002474968,2.624852581,2.385184459
2012/11/22,0.001697824,0.001253963,2.62930912,2.388175393
2012/11/23,-0.005313571,-0.00490446,2.615338099,2.376462683
2012/11/26,-0.001342165,-0.000250433,2.611827884,2.375867538
2012/11/27,0.003640604,0.001098305,2.621336516,2.378476966
2012/11/28,-0.003904443,-0.00895671,2.611101657,2.357173639
2012/11/29,0.015727545,0.010168507,2.652167875,2.381142574
2012/11/30,-0.001464121,-0.001996191,2.648284779,2.376389358
2012/12/03,0.013761962,0.001457224,2.684730374,2.37985229
2012/12/04,0.000314445,-0.001061104,2.685574573,2.377327019
2012/12/05,0.006712926,0.008033348,2.703602637,2.396424914
2012/12/06,0.00902034,0.003872233,2.727990051,2.405704429
2012/12/07,-0.000232289,-0.000689025,2.727356368,2.404046839
2012/12/10,0.005236512,0.006156325,2.741638202,2.418846932
2012/12/11,-0.002047518,0.002705768,2.736024649,2.42539177
2012/12/12,0.003595134,0.006819411,2.745861023,2.441931513
2012/12/13,-0.001685088,-0.000307587,2.741234006,2.441180406
2012/12/14,-0.000336605,-0.003325344,2.740311294,2.433062641
2012/12/17,0,0,2.740311294,2.433062641
2012/12/18,0.002868781,0.005524256,2.748172647,2.446503502
2012/12/19,-0.00227669,0.006283008,2.74191591,2.461874903
2012/12/20,0.00391253,0.000187228,2.752643739,2.462335835
2012/12/21,-0.003127359,-0.001553628,2.744035235,2.458510281
2012/12/24,-0.003804797,0.0028362,2.733594738,2.465483108
2012/12/25,0,0,2.733594738,2.465483108
2012/12/26,0,0,2.733594738,2.465483108
2012/12/27,0.00474868,0.008573218,2.746575706,2.486620231
2012/12/28,0.000230976,0.00378605,2.747210099,2.4960347
2012/12/31,-0.001939717,-0.004451798,2.74188129,2.484922858
2013/01/01,0,0,2.74188129,2.484922858
2013/01/02,0.011766026,0.013800691,2.774142337,2.51921651
2013/01/03,0.003078727,0.005285673,2.782683164,2.532532265
2013/01/04,0.00252021,-0.003219352,2.789696111,2.524379152
2013/01/07,-0.000264446,0.000635558,2.788958387,2.52598354
2013/01/08,2.96E-05,-0.001856603,2.789040866,2.521293792
2013/01/09,-0.001319115,-0.001385653,2.7853618,2.517800153
2013/01/10,-0.001715167,-0.001199359,2.780584439,2.514780407
2013/01/11,-0.005102923,-0.002255155,2.766395332,2.509109188
2013/01/14,-0.014754633,-0.002777203,2.725578185,2.502140883
2013/01/15,-0.011654631,-0.012171585,2.693812578,2.471685862
2013/01/16,-0.003339537,0.001518982,2.684816491,2.47544031
2013/01/17,0.005015257,0.002263514,2.698281534,2.481043502
2013/01/18,0.005411205,0.006157459,2.712882489,2.496320425
2013/01/21,-0.009473441,-0.003921121,2.687182158,2.486532051
2013/01/22,-0.002192809,-0.002491816,2.68128968,2.480336071
2013/01/23,-0.001476583,0.003313259,2.677330534,2.488554066
2013/01/24,0.007031697,0.007451233,2.696156711,2.507096861
2013/01/25,0.007092236,0.001527725,2.71527849,2.510927015
2013/01/28,-0.001904076,3.18E-05,2.710108393,2.511006779
2013/01/29,-0.007804521,-0.003396045,2.688957296,2.502479286
2013/01/30,-0.012140178,-0.009941509,2.656312875,2.477600865
2013/01/31,0.01014327,0.004172469,2.683256574,2.487938579
2013/02/01,0.000423783,0.000825651,2.684393692,2.489992747
2013/02/04,-0.002107312,-0.001236694,2.678736837,2.486913389
2013/02/05,0.011551094,0.008692206,2.709679178,2.508530153
2013/02/06,-0.003629694,-0.004632834,2.699843871,2.496908548
2013/02/07,0.004886412,0.006237853,2.71303642,2.512483898
2013/02/08,0.004504476,0.003221677,2.725257226,2.520578309
2013/02/11,0.002916808,0.001178338,2.733206277,2.523548403
2013/02/12,-0.006790658,-0.006723162,2.714646007,2.506582177
2013/02/13,4.41E-05,-0.000284503,2.714765664,2.505869047
2013/02/14,-0.007091442,-0.001313469,2.695514059,2.502577667
2013/02/15,-0.003291043,-0.003222118,2.686643006,2.494514065
2013/02/18,-0.001706011,-0.001498313,2.682059563,2.490776503
2013/02/19,-0.001174848,0.002612066,2.678908552,2.497282575
2013/02/20,-0.007434513,-0.006101285,2.658992171,2.482045942
2013/02/21,-0.01204207,-0.016046682,2.626972401,2.442217342
2013/02/22,0.002791184,0.002348315,2.634304765,2.447952438
2013/02/25,0.009338501,0.008444149,2.658905223,2.468623312
2013/02/26,0.002105287,-0.004952882,2.664502983,2.456396512
2013/02/27,-0.006731948,-0.005561242,2.646565688,2.442735896
2013/02/28,0.011086943,0.008004995,2.675908011,2.462289986
2013/03/01,0.002604909,0.008728021,2.682878509,2.483780905
2013/03/04,-0.010164946,-0.011721239,2.655607194,2.454667916
2013/03/05,0.02106482,0.01558058,2.711547083,2.492913067
2013/03/06,0.006988966,0.001512712,2.730497993,2.496684126
2013/03/07,0.001253718,0.00564732,2.733921268,2.510783699
2013/03/08,0.008927465,0.006802084,2.758328253,2.527862261
2013/03/11,0.004205476,0.005705,2.769928338,2.542283714
2013/03/12,-0.003241158,-0.003296076,2.760950562,2.533904153
2013/03/13,-0.004418865,-0.004290172,2.748750295,2.523033269
2013/03/14,-0.00570841,-0.001579834,2.733059303,2.519047295
2013/03/15,-0.002175562,-0.001657543,2.727113363,2.514871866
2013/03/18,-0.003622661,-0.004939459,2.717233955,2.502449759
2013/03/19,-0.003457386,-0.001870129,2.707839429,2.497769856
2013/03/20,-0.00219272,-0.000261006,2.701901896,2.497117924
2013/03/21,0,0,2.701901896,2.497117924
2013/03/22,-0.004275102,-0.001864482,2.690350989,2.492462092
2013/03/25,0.009720359,0.005772094,2.716502167,2.506848817
2013/03/26,0.011745988,0.01032457,2.748410168,2.532730954
2013/03/27,-0.012524904,-0.008796609,2.713986596,2.51045151
2013/03/28,0.001911651,-0.001528984,2.719174791,2.506613069
2013/03/29,0,0,2.719174791,2.506613069
2013/04/01,0,0,2.719174791,2.506613069
2013/04/02,0.002850289,0.001215679,2.726925226,2.509660307
2013/04/03,-0.021378041,-0.018878144,2.668628908,2.462282579
2013/04/04,-0.00285424,-0.006835755,2.661012002,2.445451018
2013/04/05,-0.014534806,-0.010686053,2.622334708,2.4193188
2013/04/08,0.012096823,0.005829195,2.654056627,2.43342148
2013/04/09,0.002935041,0.001264329,2.661846392,2.436498124
2013/04/10,0.018225071,0.01205893,2.710358732,2.465879683
2013/04/11,-0.000285867,-0.000484018,2.70958393,2.464686153
2013/04/12,-0.011247843,-0.013173428,2.679106956,2.432217787
2013/04/15,-0.022069245,-0.025410917,2.619981088,2.370412903
2013/04/16,0.010632425,0.011602355,2.64783784,2.397915275
2013/04/17,-0.005243627,-0.007522793,2.633953565,2.379876254
2013/04/18,-0.001581655,-0.002248317,2.629787558,2.374525539
2013/04/19,0.015669704,0.016963425,2.67099555,2.414805625
2013/04/22,-0.00324048,-0.002828212,2.662340244,2.407976043
2013/04/23,0.011325187,0.0082718,2.692491746,2.42789434
2013/04/24,0.001342281,0.000410093,2.696105826,2.428890003
2013/04/25,0.010025147,0.010188652,2.723134683,2.453637117
2013/04/26,0.004193968,-0.000608386,2.734555423,2.452144359
2013/04/29,0.004344941,-0.00181872,2.746436905,2.447684597
2013/04/30,-0.002798996,-0.004721353,2.738749638,2.436128213
2013/05/01,0,0,2.738749638,2.436128213
2013/05/02,0.014220373,0.015673488,2.77769568,2.474310838
2013/05/03,0.003831779,0.001556281,2.788339196,2.478161561
2013/05/06,0.003701897,0.002502196,2.798661341,2.484362407
2013/05/07,-0.003620177,-0.002752036,2.788529693,2.477525351
2013/05/08,0.012008852,0.015844487,2.822016733,2.516780468
2013/05/09,-0.005690058,0.001019144,2.805959295,2.519345429
2013/05/10,-0.007731028,-0.004732607,2.784266346,2.507422357
2013/05/13,0.000213814,0.002583992,2.784861661,2.513901517
2013/05/14,0.001247702,0.00510471,2.788336337,2.526734256
2013/05/15,-0.00286529,0.001629621,2.780346945,2.530851876
2013/05/16,0.003024192,-0.001038573,2.788755247,2.528223401
2013/05/17,0.001810008,-0.004024653,2.793802916,2.518048179
2013/05/20,-0.016644508,-0.020881753,2.747301441,2.46546692
2013/05/21,-0.000676286,0.010700127,2.74544348,2.491847729
2013/05/22,-0.00849104,-0.00153674,2.72213181,2.488018408
2013/05/23,-0.015695314,-0.01453413,2.679407095,2.451857225
2013/05/24,0.006476174,0.003632536,2.696759403,2.460763685
2013/05/27,-0.000683234,0.002579121,2.694916885,2.467110292
2013/05/28,0.007420317,0.008412511,2.714914023,2.487864884
2013/05/29,-0.016243249,-0.018974533,2.670815,2.440658811
2013/05/30,-0.001101316,0.013533435,2.667873589,2.473689308
2013/05/31,-0.000912163,0.008243306,2.665440053,2.494080685
2013/06/03,-0.030133083,-0.023883073,2.585122126,2.434514373
2013/06/04,0.021495629,0.007967706,2.640690951,2.453911867
2013/06/05,-0.013689399,-0.008433156,2.604541479,2.433217645
2013/06/06,-0.01335774,-0.018076267,2.569750691,2.389234154
2013/06/07,0.016253314,0.007307976,2.611517657,2.406694619
2013/06/10,-0.000959584,0.002252874,2.609011687,2.412116598
2013/06/11,-0.039134892,-0.033766153,2.506908296,2.330668701
2013/06/12,0.000799903,0.002306544,2.50891358,2.336044491
2013/06/13,0.011497184,0.005893959,2.537759021,2.349813042
2013/06/14,0.013200722,0.012770372,2.571259272,2.379821028
2013/06/17,0,0,2.571259272,2.379821028
2013/06/18,0.022558268,0.018882293,2.629262428,2.424757507
2013/06/19,-0.005780143,-0.006684488,2.614064915,2.408549245
2013/06/20,-0.037633444,-0.028543354,2.515688648,2.339801171
2013/06/21,-0.004456906,-0.00911136,2.504476461,2.318482401
2013/06/24,-0.027849007,-0.022076638,2.434729278,2.267298103
2013/06/25,0.008618743,0.008662691,2.455713585,2.286939007
2013/06/26,0.028395571,0.016119903,2.525444974,2.323804242
2013/06/27,0.014681982,0.012308382,2.562523512,2.352406513
2013/06/28,0.039808164,0.027943826,2.664532868,2.418141752
