reportDate,ang:sj,apn:sj,ari:sj,avi:sj,baw:sj,bid:sj,bvt:sj,cls:sj,cpi:sj,dcp:sj,drd:sj,dsy:sj,exx:sj,fsr:sj,gfi:sj,grt:sj,imp:sj,mrp:sj,mtm:sj,mtn:sj,ned:sj,npn:sj,ny1:sj,omu:sj,out:sj,pph:sj,rdf:sj,rem:sj,sbk:sj,shp:sj,snt:sj,sol:sj,ssw:sj,tbs:sj
30/09/2018,290.8147,10.9468,5.7862,19.197,10.0936,21.0234,18.2662,33.3034,26.4566,30.2674,203.2468,18.2467,12.6498,13.5688,38.0691,10.1401,6221.6749,22.1883,19.4805,49.0607,10.3587,4.2819,,352.0276,7.8716,19.0419,7.8539,9.421,10.8782,20.3389,15.6977,29.9274,54.6884,16.3423
31/12/2018,34.987,9.9568,8.5259,18.0461,10.0936,23.3579,15.3589,33.3034,26.4566,30.2674,203.2468,18.2563,7.3725,12.7558,38.0691,16.1985,6221.6749,22.1883,21.1858,22.3374,9.3353,4.2819,,44.4841,7.7471,19.0419,7.8539,11.6607,11.5298,19.9371,13.3846,13.1101,54.6884,16.3423
28/02/2019,34.987,9.9568,8.5259,18.0461,10.0936,23.3579,15.3589,33.8898,28.2707,30.2674,203.2468,18.2563,7.3725,12.7558,38.0691,16.1985,6221.6749,22.1883,21.1858,22.3374,9.3353,4.2819,,44.4841,7.7471,19.0419,11.4856,11.6607,11.5298,19.9371,13.3846,13.1101,54.6884,16.3423
31/03/2019,34.987,9.9568,8.5259,18.0461,13.5198,23.3579,15.3589,33.8898,28.2707,30.2674,203.2468,18.2563,7.3725,12.7558,38.0691,16.1985,6221.6749,22.1883,21.1858,22.3374,9.3353,4.2819,,44.4841,7.7471,18.42165,11.4856,11.6607,11.5298,19.9371,13.3846,13.1101,54.6884,14.3555
30/06/2019,30.4647,32.4144,9.015,17.611,13.5198,22.7964,18.109,33.8898,28.2707,30.2674,73.6088,12.0726,5.1804,11.4227,63.6054,10.3482,80.9412,22.1883,14.4269,16.8768,7.7814,4.2819,,16.8247,6.3242,18.42165,11.4856,11.6607,9.6871,18.3322,13.1402,44.4254,54.6884,14.3555
31/08/2019,30.4647,32.4144,9.015,17.611,13.5198,22.7964,18.109,38.6823,28.7856,41.5341,73.6088,12.0726,5.1804,11.4227,63.6054,10.3482,80.9412,22.1883,14.4269,16.8768,7.7814,4.2819,,16.8247,6.3242,18.42165,12.2727,11.6607,9.6871,18.3322,13.1402,44.4254,54.6884,14.3555
30/09/2019,30.4647,32.4144,9.015,17.611,5.61575,22.7964,18.109,38.6823,28.7856,41.5341,73.6088,12.0726,5.1804,11.4227,63.6054,10.3482,80.9412,16.8595,14.4269,16.8768,7.7814,22.9133,13.5963,16.8247,6.3242,18.42165,12.2727,11.6607,9.6871,18.3322,13.1402,44.4254,54.6884,8.0262
31/12/2019,32.3884,75.3013,7.5713,11.4401,5.61575,19.2133,14.9203,38.6823,28.7856,41.5341,41.7047,10.9277,4.7668,7.3478,47.9618,6.422,40.7345,16.8595,10.2245,10.5983,4.1241,22.9133,13.5963,5.096,6.4348,18.42165,12.2727,11.6607,6.5951,15.5732,13.1841,44.4254,10134.4086,8.0262
29/02/2020,32.3884,75.3013,7.5713,11.4401,5.61575,19.2133,14.9203,29.8295,15.8148,25.1926,41.7047,10.9277,4.7668,7.3478,47.9618,6.422,40.7345,16.8595,10.2245,10.5983,4.1241,22.9133,13.5963,5.096,6.4348,18.42165,12.2727,11.6607,6.5951,15.5732,13.1841,44.4254,10134.4086,8.0262
31/03/2020,32.3884,75.3013,7.5713,11.4401,5.61575,19.2133,14.9203,29.8295,15.8148,25.1926,41.7047,10.9277,4.7668,7.3478,47.9618,6.422,40.7345,16.8595,10.2245,10.5983,4.1241,22.9133,13.5963,5.096,6.4348,12.8406,12.2727,11.6607,6.5951,15.5732,13.1841,44.4254,10134.4086,8.5721
30/06/2020,15.5289,16.9324,13.0204,11.9582,5.61575,60.5952,297.0994,29.8295,15.8148,25.1926,21.8456,1043.8507,4.4576,16.4752,32.5354,6.422,10.5025,16.8595,149.1012,6.5518,9.7047,22.9133,13.5963,5.096,17.9302,12.8406,12.2727,11.6607,12.6866,20.1053,24.412,44.4254,18.1958,8.5721
31/08/2020,15.5289,16.9324,13.0204,11.9582,5.61575,60.5952,297.0994,32.9279,42.044,43.1052,21.8456,1043.8507,4.4576,16.4752,32.5354,6.422,10.5025,16.8595,149.1012,6.5518,9.7047,22.9133,13.5963,5.096,17.9302,12.8406,12.2727,11.6607,12.6866,20.1053,24.412,44.4254,18.1958,8.5721
30/09/2020,15.5289,16.9324,13.0204,11.9582,5.61575,60.5952,297.0994,32.9279,42.044,43.1052,21.8456,1043.8507,4.4576,16.4752,32.5354,6.422,10.5025,19.2945,149.1012,6.5518,9.7047,29.7725,12.9873,5.096,17.9302,12.8406,12.2727,11.6607,12.6866,20.1053,24.412,44.4254,18.1958,23.543
31/12/2020,15.5289,19.5648,7.5111,14.9154,5.61575,209.4507,140.0431,32.9279,42.044,43.1052,10.2705,1043.8507,5.9801,20.7772,11.1872,6.422,5.2277,19.2945,149.1012,10.9966,24.1173,29.7725,12.9873,5.096,28.4092,12.8406,12.2727,11.6607,16.4595,22.0148,85.7794,44.4254,5.7686,23.543
28/02/2021,15.5289,19.5648,7.5111,14.9154,5.61575,209.4507,140.0431,30.0622,43.5377,43.1052,10.2705,1043.8507,5.9801,20.7772,11.1872,6.422,5.2277,19.2945,149.1012,10.9966,24.1173,29.7725,12.9873,5.096,28.4092,12.8406,12.2727,11.6607,16.4595,22.0148,85.7794,44.4254,5.7686,23.543
31/03/2021,7.4367,19.5648,7.5111,14.9154,5.61575,209.4507,140.0431,30.0622,43.5377,43.1052,10.2705,1043.8507,5.9801,20.7772,11.1872,6.422,5.2277,19.2945,149.1012,10.9966,24.1173,16.9455,14.1136,5.096,28.4092,12.8406,12.2727,11.6607,16.4595,22.0148,85.7794,44.4254,5.7686,16.1521
30/06/2021,8.9549,21.3541,3.6155,14.8578,5.61575,35.7652,16.7749,30.0622,43.5377,43.1052,7.8915,30.1871,3.9878,12.4912,10.2409,6.422,3.9057,19.2945,66.1362,41.1863,11.6174,16.9455,14.1136,16.598,21.4241,12.8406,12.2727,20.4596,11.1737,22.0148,23.7629,17.8665,3.1688,16.1521
31/07/2021,8.9549,21.3541,3.6155,14.8578,5.61575,35.7652,16.7749,30.0622,43.5377,43.1052,7.8915,30.1871,3.9878,12.4912,10.2409,6.422,3.9057,19.2945,66.1362,41.1863,11.6174,16.9455,14.1136,16.598,21.4241,12.8406,12.2727,20.4596,11.1737,24.8246,23.7629,17.8665,3.1688,16.1521
31/08/2021,8.9549,21.3541,3.6155,14.8578,5.61575,35.7652,16.7749,39.2483,30.2652,35.2032,7.8915,30.1871,3.9878,12.4912,10.2409,6.422,3.9057,19.2945,66.1362,41.1863,11.6174,16.9455,14.1136,16.598,21.4241,12.8406,8.1905,20.4596,11.1737,24.8246,23.7629,17.8665,3.1688,16.1521
30/09/2021,8.9549,21.3541,3.6155,14.8578,10.1936,35.7652,16.7749,39.2483,30.2652,35.2032,7.8915,30.1871,3.9878,12.4912,10.2409,6.422,3.9057,19.2945,66.1362,41.1863,11.6174,4.124,9.6545,16.598,21.4241,12.8406,8.1905,20.4596,11.1737,24.8246,23.7629,17.8665,3.1688,17.1022
31/10/2021,8.9549,21.3541,3.6155,14.8578,10.1936,35.7652,16.7749,39.2483,30.2652,35.2032,7.8915,30.1871,3.9878,12.4912,10.2409,6.422,3.9057,17.193,66.1362,41.1863,11.6174,4.124,9.6545,16.598,21.4241,12.8406,8.1905,20.4596,11.1737,24.8246,23.7629,17.8665,3.1688,17.1022
31/12/2021,10.1648,10.7927,3.6291,12.6996,10.1936,27.1513,15.214,39.2483,30.2652,35.2032,8.6251,18.5586,4.3802,10.903,10.6448,9.4509,4.0519,17.193,98.7603,17.8859,9.1916,4.124,9.6545,7.4088,39.8232,12.8406,8.1905,9.9883,9.9778,24.8246,10.188,24.9678,3.6328,17.1022
31/01/2022,10.1648,10.7927,3.6291,12.6996,10.1936,27.1513,15.214,39.2483,30.2652,35.2032,8.6251,18.5586,4.3802,10.903,10.6448,9.4509,4.0519,17.193,98.7603,17.8859,9.1916,4.124,9.6545,7.4088,39.8232,12.8406,8.1905,9.9883,9.9778,20.829,10.188,24.9678,3.6328,17.1022
28/02/2022,10.1648,10.7927,3.6291,12.6996,10.1936,27.1513,15.214,30.0714,26.9312,35.2032,8.6251,18.5586,4.3802,10.903,10.6448,9.4509,4.0519,17.193,98.7603,17.8859,9.1916,4.124,9.6545,7.4088,39.8232,12.8406,5.7955,9.9883,9.9778,20.829,10.188,24.9678,3.6328,17.1022
31/03/2022,10.1648,10.7927,3.6291,12.6996,9.7774,27.1513,15.214,30.0714,26.9312,35.2032,8.6251,18.5586,4.3802,10.903,10.6448,9.4509,4.0519,17.193,98.7603,17.8859,9.1916,4.08,8.2255,7.4088,39.8232,12.5834,5.7955,9.9883,9.9778,20.829,10.188,24.9678,3.6328,13.5914
30/06/2022,14.5924,9.5208,4.5552,14.2234,9.7774,22.9033,14.3882,30.0714,26.9312,35.2032,9.3779,15.0954,3.1409,10.6312,10.1938,6.2639,5.5641,17.193,6.6019,12.4156,8.2845,4.08,8.2255,5.5898,39.8232,12.5834,5.7955,5.7272,9.2076,20.829,12.3655,4.3949,6.2965,13.5914
31/07/2022,14.5924,9.5208,4.5552,14.2234,9.7774,22.9033,14.3882,30.0714,26.9312,35.2032,9.3779,15.0954,3.1409,10.6312,10.1938,6.2639,5.5641,17.193,6.6019,12.4156,8.2845,4.08,8.2255,5.5898,39.8232,12.5834,5.7955,5.7272,9.2076,21.5565,12.3655,4.3949,6.2965,13.5914
31/08/2022,14.5924,9.5208,4.5552,14.2234,9.7774,22.9033,14.3882,25.0027,24.1186,23.7969,9.3779,15.0954,3.1409,10.6312,10.1938,6.2639,5.5641,17.193,6.6019,12.4156,8.2845,4.08,8.2255,5.5898,39.8232,12.5834,3.1104,5.7272,9.2076,21.5565,12.3655,4.3949,6.2965,13.5914
30/09/2022,14.5924,9.5208,4.5552,14.2234,13.1576,22.9033,14.3882,25.0027,24.1186,23.7969,9.3779,15.0954,3.1409,10.6312,10.1938,6.2639,5.5641,17.193,6.6019,12.4156,8.2845,16.3267,8.2255,5.5898,39.8232,12.2714,3.1104,5.7272,9.2076,21.5565,12.3655,4.3949,6.2965,12.0765
31/10/2022,14.5924,9.5208,4.5552,14.2234,13.1576,22.9033,14.3882,25.0027,24.1186,23.7969,9.3779,15.0954,3.1409,10.6312,10.1938,6.2639,5.5641,12.0206,6.6019,12.4156,8.2845,16.3267,8.2255,5.5898,39.8232,12.2714,3.1104,5.7272,9.2076,21.5565,12.3655,4.3949,6.2965,12.0765
31/12/2022,29.8837,14.1479,3.0203,12.834,13.1576,23.5486,16.3883,25.0027,24.1186,23.7969,14.7423,19.1612,2.8753,10.9953,17.4793,6.489,3.3141,12.0206,4.8327,13.229,8.0109,16.3267,8.2255,10.6448,39.8232,12.2714,3.1104,6.8203,8.6535,21.5565,14.4325,3.8571,4.4626,12.0765
01/01/2023,29.8837,14.1479,3.0203,12.834,13.1576,23.5486,16.3883,25.0027,24.1186,23.7969,14.7423,19.1612,2.8753,10.9953,17.4793,6.489,3.3141,12.0206,4.8327,13.229,8.0109,16.3267,8.2255,10.6448,39.8232,12.2714,3.1104,6.8203,8.6535,19.6021,14.4325,3.8571,4.4626,12.0765
31/01/2023,29.8837,14.1479,3.0203,12.834,13.1576,23.5486,16.3883,25.0027,24.1186,23.7969,14.7423,19.1612,2.8753,10.9953,17.4793,6.489,3.3141,12.0206,4.8327,13.229,8.0109,16.3267,8.2255,10.6448,39.8232,12.2714,3.1104,6.8203,8.6535,19.6004,14.4325,3.8571,4.4626,12.0765
28/02/2023,29.8837,14.1479,3.0203,12.834,13.1576,23.5486,16.3883,24.6624,19.8141,23.7969,14.7423,19.1612,2.8753,10.9953,17.4793,6.489,3.3141,12.0206,4.8327,13.229,8.0109,16.3267,8.2255,10.6448,39.8232,12.2714,2.9954,6.8203,8.6535,19.6004,14.4325,3.8571,4.4626,12.0765
31/03/2023,29.8837,14.1479,3.0203,12.834,6.7677,23.5486,16.3883,24.6624,19.8141,23.7969,14.7423,19.1612,2.8753,10.9953,17.4793,6.489,3.3141,12.0206,4.8327,13.229,8.0109,9.2227,9.413,10.6448,39.8232,10.6343,2.9954,6.8203,8.6535,19.6004,14.4325,3.8571,4.4626,9.531
30/06/2023,34.09,17.2905,4.8644,14.8189,6.7677,20.7548,14.3922,24.6624,19.8141,23.7969,10.6553,14.6714,4.3101,11.3423,21.028,16.9846,15.721,12.0206,10.6275,10.4432,7.3222,9.2227,9.413,12.9842,21.6948,10.6343,2.9954,29.9474,8.7451,19.6004,11.6173,13.5562,5.1088,9.531
02/07/2023,34.09,17.2905,4.8644,14.8189,6.7677,20.7548,14.3922,24.6624,19.8141,23.7969,10.6553,14.6714,4.3101,11.3423,21.028,16.9846,15.721,12.0206,10.6275,10.4432,7.3222,9.2227,9.413,12.9842,21.6948,10.6343,2.9954,29.9474,8.7451,23.8226,11.6173,13.5562,5.1088,9.531
31/08/2023,34.09,17.2905,4.8644,14.8189,6.7677,20.7548,14.3922,31.2437,24.5748,29.3465,10.6553,14.6714,4.3101,11.3423,21.028,16.9846,15.721,12.0206,10.6275,10.4432,7.3222,9.2227,9.413,12.9842,21.6948,10.6343,18.0227,29.9474,8.7451,23.8226,11.6173,13.5562,5.1088,9.531
30/09/2023,34.09,17.2905,4.8644,14.8189,7.4697,20.7548,14.3922,31.2437,24.5748,29.3465,10.6553,14.6714,4.3101,11.3423,21.028,16.9846,15.721,13.9036,10.6275,10.4432,7.3222,7.5614,10.5111,12.9842,21.6948,10.6343,18.0227,29.9474,8.7451,23.8226,11.6173,13.5562,5.1088,11.861
31/12/2023,34.09,21.2916,9.0879,15.1628,7.4697,19.0904,15.857,31.2437,24.5748,29.3465,10.2036,13.8191,3.8147,11.3677,18.6313,64.2033,15.721,13.9036,9.9632,10.4432,7.2182,7.5614,10.5111,8.0914,20.6528,10.6343,18.0227,29.9474,8.0006,23.9949,14.0873,31.3988,5.1088,11.861
29/02/2024,34.09,21.2916,9.0879,15.1628,7.4697,19.0904,15.857,31.2113,28.7743,29.34,10.2036,13.8191,3.8147,11.3677,18.6313,64.2033,15.721,13.9036,9.9632,10.4432,7.2182,7.5614,10.5111,8.0914,20.6528,10.6343,15.6378,29.9474,8.0006,23.9949,14.0873,31.3988,5.1088,11.861
31/03/2024,34.09,21.2916,9.0879,15.1628,8.4845,19.0904,15.857,31.2113,28.7743,29.34,10.2036,13.8191,3.8147,11.3677,18.6313,64.2033,15.721,13.9036,9.9632,10.4432,7.2182,7.5614,10.5111,8.0914,20.6528,10.6343,15.6378,29.9474,8.0006,23.9949,14.0873,31.3988,5.1088,11.2085
30/06/2024,47.07,21.2916,9.0879,16.2356,8.4845,18.0666,14.1079,31.2113,28.7743,29.34,10.7683,13.8191,4.2129,11.3677,17.9561,28.419,15.721,13.9036,9.9632,10.4432,8.5221,7.5614,10.5111,8.0914,20.6528,10.6343,15.6378,63.4377,8.4921,24.482,14.507,31.3988,5.1088,11.2085
31/08/2024,47.07,21.2916,9.0879,16.2356,8.4845,18.0666,14.1079,31.3409,29.4751,29.1819,10.7683,13.8191,4.2129,11.3677,17.9561,28.419,15.721,13.9036,9.9632,10.4432,8.5221,7.5614,10.5111,8.0914,20.6528,10.6343,7.7739,63.4377,8.4921,24.482,14.507,31.3988,5.1088,11.2085
30/09/2024,47.07,21.2916,9.0879,16.2356,8.4845,18.0666,14.1079,31.3409,29.4751,29.1819,10.7683,13.8191,4.2129,11.3677,17.9561,28.419,15.721,23.2987,9.9632,10.4432,8.5221,7.5614,8.5039,8.0914,20.6528,46.2623,7.7739,63.4377,8.4921,24.482,14.507,31.3988,5.1088,11.2085
31/03/2025,15.98,21.2916,9.0879,16.2356,8.4845,18.0666,14.1079,31.3409,29.4751,29.1819,10.7683,13.8191,4.2129,11.3677,17.9561,28.419,15.721,23.2987,9.9632,10.4432,8.5221,7.5614,8.5039,8.0914,20.6528,46.2623,7.7739,63.4377,8.4921,24.482,14.507,31.3988,5.1088,11.2085
