symbol,category,date,value,reportDate,reference
ny1:sj,pe,2019-06-30T00:00:00,13.5963,2019-09-30T00:00:00,FY2020H2  
ny1:sj,pe,2020-06-30T00:00:00,12.9873,2020-09-30T00:00:00,FY2021H1  
ny1:sj,pe,2020-12-31T00:00:00,12.7997,2021-03-31T00:00:00,FY2021H2  
ny1:sj,pe,2021-03-31T00:00:00,15.4275,2021-03-31T00:00:00,FY2022H1  
ny1:sj,pe,2021-06-30T00:00:00,9.6545,2021-09-30T00:00:00,FY2022H2  
ny1:sj,pe,2021-12-31T00:00:00,8.2255,2022-03-31T00:00:00,FY2023H1  
ny1:sj,pe,2022-12-31T00:00:00,9.413,2023-03-31T00:00:00,FY2023H2  
ny1:sj,pe,2023-09-30T00:00:00,10.5111,2023-09-30T00:00:00,FY2024H1  
ny1:sj,pe,2024-09-30T00:00:00,8.5039,2024-09-30T00:00:00,FY2025H1  
